maersk,,,,"['Colombo', 'Newark', 'Norfolk', 'Baltimore', 'Charleston']",9612997,ANTWERPEN EXPRESS,ID4
maersk,,,,"['Pointe Noire', 'Matadi', 'Pointe Noire', 'Matadi', 'Pointe Noire', 'Matadi', 'Pointe Noire', 'Matadi', 'Pointe Noire', 'Matadi', 'Pointe Noire', 'Matadi', 'Pointe Noire']",9267285,APALOS,AP1
maersk,,,,"['Bremerhaven', 'Bremerhaven', 'Wilhelmshaven', 'Gdansk', 'Gdynia', 'Gothenburg', 'Bremerhaven', 'Bremerhaven', 'Wilhelmshaven', 'Gdansk', 'Gdynia', 'Bremerhaven', 'Bremerhaven', 'Wilhelmshaven', 'Gdansk', 'Gdynia']",9292149,API BHUM,98Z
maersk,,,,"['Durban', 'Jebel Ali', 'Mundra', 'Jawaharlal Nehru']",9234109,APL CAIRO,4E2
maersk,,,,"['Pointe Noire', 'Kribi', 'Luanda', 'Luanda', 'Walvis Bay']",9632208,APL DETROIT,F9O
maersk,,,,"['Tema', 'Apapa', 'Cape Town', 'Port Elizabeth', 'Jebel Ali']",9218674,APL HOLLAND,U3A
maersk,,,,"['Singapore', 'Qingdao', 'Shanghai', 'Ningbo', 'Nansha New Port', 'Tanjung Pelepas', 'Singapore']",9597537,APL HOUSTON,I2B
maersk,,,,"['Shekou', 'Vung Tau', 'Singapore', 'Santos']",9350020,APL NEW JERSEY,KO4
maersk,,,,"['Qingdao', 'Shanghai', 'Ningbo', 'Nansha New Port', 'Tanjung Pelepas', 'Singapore', 'Pointe Noire']",9597563,APL SANTIAGO,D8Y
maersk,,,,"['Shuwaikh', 'Al Jubayl', 'Jebel Ali']",9360697,APOLLON D,EY2
maersk,,,,[],9306990,ARAYA BHUM,KV0
maersk,,,,"['Qingdao', 'Shanghai', 'Ningbo', 'Manila', 'MANILA SOUTH', 'Xingang', 'Qingdao', 'Shanghai', 'Ningbo']",9338058,ARCHER,U7L
maersk,,,,"['Tanjung Pelepas', 'Singapore', 'Dar es Salaam']",9222467,AREOPOLIS,K7A
maersk,,,,"['Buenos Aires', 'Ushuaia', 'Buenos Aires', 'Buenos Aires', 'Ushuaia', 'Buenos Aires', 'Buenos Aires']",9262871,ARGENTINO II,7XJ
maersk,,,,"['Tanjung Pelepas', 'Singapore', 'Xiamen', 'Xingang', 'Tanjung Pelepas', 'Singapore', 'Xiamen']",9385611,ARGOLIKOS,IU5
maersk,,,,"['Port Tangier Mediterranee', 'Genoa', 'Fos sur Mer', 'Algeciras', 'Port Tangier Mediterranee', 'Montreal']",9495765,ARICA EXPRESS,CD9
maersk,,,,"['Fredericia', 'Hamburg', 'Rotterdam', 'Hamburg', 'Rotterdam', 'Hamburg']",9123518,ARIES,1XX
maersk,,,,"['Jakarta', 'Bitung', 'Jakarta', 'Bitung']",9084786,ARMADA PERMATA,P4P
maersk,,,,"['Manzanillo', 'Cartagena', 'La Guaira', 'Puerto Cabello', 'Manzanillo', 'Cartagena', 'La Guaira', 'Puerto Cabello', 'Manzanillo', 'Cartagena', 'La Guaira', 'Puerto Cabello']",9357092,AS ANGELINA,BM9
maersk,,,,"['Jebel Ali', 'Umm Qasr', 'Jebel Ali', 'Umm Qasr', 'Jebel Ali', 'Umm Qasr', 'Jebel Ali', 'Umm Qasr', 'Jebel Ali', 'Umm Qasr', 'Jebel Ali', 'Umm Qasr']",9314959,AS CLEMENTINA,7QR
maersk,,,,"['Shanghai', 'Hong Kong', 'Brisbane', 'Auckland']",9342695,AS California,H5J
maersk,,,,"['Manzanillo', 'Puerto Cortes', 'Houston', 'New Orleans', 'Puerto Cortes', 'Manzanillo', 'Cristobal', 'Puerto Barrios', 'Houston', 'New Orleans', 'Puerto Cortes']",9314947,AS Camellia,H2K
maersk,,,,"['Laem Chabang', 'Shanghai', 'Ningbo', 'Xiamen', 'Jakarta', 'Semarang', 'Tanjung Pelepas', 'Laem Chabang', 'Shanghai', 'Ningbo']",9320037,AS Columbia,GF6
